mga,department,sara_index,se.sara_index,child_readiness,se.child_readiness,factype,fifteen.assess,se.fifteen.assess,year,recode,country
ALL,ALL,0.6921914054442659,0.004434911576292905,0.7675381621128873,0.0066089305871338405,ALL,0.4394256000148716,0.009793999460102759,2015,6,Senegal
private,ALL,0.5737826604219938,0.015216308262514681,0.60230029696682,0.025557536908920594,ALL,0.41129695244769277,0.009793999460102759,2015,6,Senegal
public,ALL,0.7223547985924829,0.003984197482834129,0.8025010773579722,0.005675091709309117,ALL,0.4446192258051457,0.00407876438978425,2015,6,Senegal
ALL,ALL,0.6899664443574656,0.004864134848236708,0.7750583867783434,0.007314522928499994,clinic,0.43919762294160475,0.004317978687819398,2015,6,Senegal
ALL,ALL,0.7357889419330756,0.012238503877012306,0.7677457866516153,0.01358531754251375,health center,0.4372902658348995,0.008104164494566347,2015,6,Senegal
ALL,ALL,0.6585998762768027,0.017565413923301566,0.6081969530615571,0.02418333257894724,hospital,0.4489269667123891,0.012927283981202464,2015,6,Senegal
ALL,bakel,0.716302091700252,0.025989906422021126,0.8430792814075029,0.039352296257159886,ALL,0.49529181750203605,0.030322426397341902,2015,6,Senegal
ALL,bambey,0.732673158164427,0.026273753393178584,0.8003460753323851,0.034848153195805726,ALL,0.2815988427543122,0.0216025592137038,2015,6,Senegal
ALL,bignona,0.7591303795371172,0.017872687765780694,0.8468099596923769,0.022446880996444506,ALL,0.46960613965845044,0.018987394186721483,2015,6,Senegal
ALL,birkelane,0.6757571834562295,0.019117175537869596,0.821894496716346,0.025423777704591394,ALL,0.3873232307365395,0.029085504101795365,2015,6,Senegal
ALL,bounkiling,0.7200199642569062,0.015964411725623615,0.8104762836520626,0.03031005553440484,ALL,0.5262828669499872,0.019579374804683906,2015,6,Senegal
ALL,dagana,0.7007873639291284,0.025807595913200494,0.8352150477877238,0.0487089444687216,ALL,0.427421478218848,0.03156891342126172,2015,6,Senegal
ALL,dakar,0.5891409130730878,0.019312834375997057,0.6210614027215823,0.028120211161191514,ALL,0.4077212967854107,0.011987490110111802,2015,6,Senegal
ALL,diourbel,0.6252724227676787,0.041779200493241804,0.6516929406688978,0.07015297478801001,ALL,0.3527636547433013,0.024905932780428842,2015,6,Senegal
ALL,fatick,0.7656644701618843,0.024066110922521103,0.842212451007899,0.02507877079684761,ALL,0.5923776861762818,0.016653348735824608,2015,6,Senegal
ALL,foundiougne,0.7515222586689619,0.023121403112158673,0.8384000622326936,0.02811897079379966,ALL,0.539546481897638,0.01712762530778769,2015,6,Senegal
ALL,gossas,0.7142221892494618,0.03929934348542618,0.7536181976733588,0.03949968911478524,ALL,0.44203429157099927,0.028317198931430258,2015,6,Senegal
ALL,goudiry,0.7313306917299699,0.030356484453865445,0.888661636807452,0.025810149100010553,ALL,0.5165818729788701,0.030117762594692003,2015,6,Senegal
ALL,goudomp,0.7484398368868329,0.04400873529261497,0.8464223208387444,0.0379765988362744,ALL,0.5189837329591963,0.018515868000753853,2015,6,Senegal
ALL,guediawaye,0.7145603122217209,0.0521407782280044,0.7785558169877221,0.03708724285708774,ALL,0.5107799154826974,0.027165806526771887,2015,6,Senegal
ALL,guinguineo,0.6706656725572808,0.027219232696880095,0.6802440541297671,0.043238210601916634,ALL,0.4029952637216222,0.04463223208526458,2015,6,Senegal
ALL,kaffrine,0.7112913615629491,0.01807795471290828,0.8089756054209063,0.030465377325304452,ALL,0.39862520129604706,0.022592790759913637,2015,6,Senegal
ALL,kanel,0.6982332436489022,0.02687943457853036,0.7841713767923919,0.04744083091919824,ALL,0.29673917381638926,0.016204730975306666,2015,6,Senegal
ALL,kaolack,0.6339013470536687,0.01900269339818743,0.6939941463118711,0.03424482492766615,ALL,0.3964172284740838,0.015967925266212477,2015,6,Senegal
ALL,kebemer,0.7777169921613519,0.0267017875142821,0.8445600037803339,0.02806891983676872,ALL,0.4742704594221401,0.02709322183646141,2015,6,Senegal
ALL,kedougou,0.71118537814484994,0.02180587309892726,0.8383004755174828,0.026234520817335013,ALL,0.34697865547149703,0.02563241888990845,2015,6,Senegal
ALL,kolda,0.6445036995199624,0.03820033060191748,0.7185810042211138,0.05168925007020373,ALL,0.38317632868215545,0.018184346357960308,2015,6,Senegal
ALL,koumpentoum,0.7218422171511238,0.02905727201375177,0.7941841814824379,0.047605560032273994,ALL,0.45687805877111165,0.032406987963374746,2015,6,Senegal
ALL,koungheul,0.6889297452698508,0.026021522761531884,0.7832145830070569,0.031109980694738047,ALL,0.3697507066155892,0.021698018781427263,2015,6,Senegal
ALL,linguere,0.810800547514688,0.018522057677646784,0.8785986612875215,0.027761319904126544,ALL,0.553447375331806,0.048288046773454094,2015,6,Senegal
ALL,louga,0.7349941618784063,0.017755391108813207,0.8219967368483803,0.02752024141195057,ALL,0.4977759429531657,0.023338770749950194,2015,6,Senegal
ALL,malem hodar,0.6806457977348964,0.03361715326004085,0.756310351089553,0.04434730531679252,ALL,0.3817957943082356,0.02467381666126042,2015,6,Senegal
ALL,matam,0.7242057794669594,0.019443711882186934,0.8171694578543507,0.031457215954902425,ALL,0.3459587907544986,0.01499010489120793,2015,6,Senegal
ALL,mbacke,0.7050941277385578,0.01683548969687832,0.7814792124231218,0.028456905566111114,ALL,0.37918394949513956,0.013072642317049875,2015,6,Senegal
ALL,mbour,0.6762363299780663,0.024724003724199188,0.7208874376964324,0.043453969885537486,ALL,0.35213151918714036,0.018736704305067502,2015,6,Senegal
ALL,medina yoroufoula,0.6647884088613637,0.03183271605861587,0.6593637696571706,0.09437756012126115,ALL,0.4069763554191085,0.029662587969982505,2015,6,Senegal
ALL,nioro du rip,0.6865919139792089,0.020860984259858793,0.7590941621840968,0.04381265743554188,ALL,0.4443431056533091,0.035012194363473186,2015,6,Senegal
ALL,oussouye,0.7658375519886449,0.02013468739146718,0.8463500158288417,0.03677974649430651,ALL,0.5647708298171251,0.024886516257425682,2015,6,Senegal
ALL,pikine,0.6896727718721551,0.024363081150186386,0.7521279560549224,0.03120900454970561,ALL,0.5359983023486427,0.016773401519657855,2015,6,Senegal
ALL,podor,0.7058117914242628,0.014594391268327959,0.831665882166505,0.02212005460972539,ALL,0.34363388883714513,0.01632772737031922,2015,6,Senegal
ALL,ranerou,0.7136279139132241,0.026575439462263133,0.8180672948445881,0.040421605095926696,ALL,0.41292646354489343,0.04048013097803143,2015,6,Senegal
ALL,rufisque,0.750889497400486,0.021596138930039522,0.7452497405220866,0.02643238963618524,ALL,0.4564292387211058,0.01916389087500933,2015,6,Senegal
ALL,saint louis,0.6583753937419224,0.02674717898161113,0.7347999821156619,0.04595598250198377,ALL,0.3557287656770545,0.022039824055173327,2015,6,Senegal
ALL,salemata,0.7155891264486807,0.013142645416883047,0.8046089295620434,0.03135932818648148,ALL,0.47949343632730046,0.03784261517148343,2015,6,Senegal
ALL,saraya,0.6695802044762637,0.039059171436853314,0.8321479579431011,0.044488557670779014,ALL,0.5461916098235762,0.05973537903845137,2015,6,Senegal
ALL,sedhiou,0.7847133681556246,0.024497353507671044,0.8636105201811972,0.027456297305687313,ALL,0.5260927289070522,0.014541055893016597,2015,6,Senegal
ALL,tambacounda,0.6892066699694575,0.029682790126143718,0.7668339460545204,0.04233586816601857,ALL,0.4512385112401863,0.023623900444442018,2015,6,Senegal
ALL,thies,0.6409313161572924,0.02678077051760921,0.7141414772142919,0.04128537121981707,ALL,0.39823632745643095,0.01818748280457883,2015,6,Senegal
ALL,tivaoune,0.7400190503538233,0.025173109768666563,0.7610068312027963,0.03591624994569952,ALL,0.47556040668842275,0.018404207476846013,2015,6,Senegal
ALL,velingara,0.6516117347907384,0.046053659647472406,0.7631536067977358,0.06872494776293739,ALL,0.3966408135573057,0.027704730831075632,2015,6,Senegal
ALL,ziguinchor,0.6866366394368479,0.029514437832516775,0.7114892790870881,0.05546962614302011,ALL,0.5678248903206539,0.02528245536273379,2015,6,Senegal
private,bakel,0.46292632045942345,0.013094518753658722,0.5003297825318557,0.11785066878292828,ALL,NA,NA,2015,6,Senegal
public,bakel,0.7510535575806578,0.015021911431147663,0.8900886993063518,0.02335481673535799,ALL,0.49529181750203605,0.030322426397341902,2015,6,Senegal
private,bambey,0.7256464474668812,0.10034061517404498,0.792767310495307,0.03225234059165733,ALL,0.21435503413979007,0.030714394280417265,2015,6,Senegal
public,bambey,0.7341828513906813,0.02352381365520686,0.8019743777387879,0.04174113566040894,ALL,0.30598087183779715,0.02547360593935375,2015,6,Senegal
private,bignona,0.8148148148148148,0,0.9166666666666666,0,ALL,0.4807692307692307,0.014423076923076934,2015,6,Senegal
public,bignona,0.7557512183474847,0.01863175145201387,0.8425707666060891,0.02344945156546336,ALL,0.4692199349410737,0.019634441428292276,2015,6,Senegal
public,birkelane,0.6757571834562295,0.019117175537869596,0.821894496716346,0.025423777704591394,ALL,0.3873232307365395,0.029085504101795365,2015,6,Senegal
public,bounkiling,0.7200199642569062,0.015964411725623615,0.8104762836520626,0.03031005553440484,ALL,0.5262828669499872,0.019579374804683906,2015,6,Senegal
public,dagana,0.7007873639291284,0.025807595913200494,0.8352150477877238,0.0487089444687216,ALL,0.427421478218848,0.03156891342126172,2015,6,Senegal
private,dakar,0.5060222026775968,0.02294853319517309,0.48091911914534674,0.03714948447720246,ALL,0.455279462694171,0.022540838009152794,2015,6,Senegal
public,dakar,0.7336538932222929,0.02323498004541424,0.7847076418715634,0.024564835827492186,ALL,0.38643632735806555,0.013781599472222175,2015,6,Senegal
private,diourbel,0.465289349158378,0.06353043245849191,0.4234861658630749,0.16108816146589747,ALL,0.19164835164835167,0.028523035940759625,2015,6,Senegal
public,diourbel,0.6937225592189278,0.0426395532690677,0.7493331754896514,0.05619824460905259,ALL,0.3798768192116359,0.026453260622031478,2015,6,Senegal
private,fatick,0.8059547648819163,0.03921117838048974,0.8792644991153931,0.026143003341255654,ALL,0.531030248201449,0.03325196684043586,2015,6,Senegal
public,fatick,0.7596282797548009,0.02692979430645144,0.8366614065466125,0.028479233372935973,ALL,0.600489090092839,0.018261339776741273,2015,6,Senegal
public,foundiougne,0.7515222586689619,0.023121403112158673,0.8384000622326936,0.02811897079379966,ALL,0.539546481897638,0.01712762530778769,2015,6,Senegal
private,gossas,0.7037037037037037,0,0.9166666666666666,0,ALL,0.30432234432234434,0.05110076031295845,2015,6,Senegal
public,gossas,0.7162596124311719,0.04690974911858377,0.7220358249996334,0.0322732883269584,ALL,0.4689760609918386,0.030437519745568384,2015,6,Senegal
public,goudiry,0.7313306917299699,0.030356484453865445,0.888661636807452,0.025810149100010553,ALL,0.5165818729788701,0.030117762594692003,2015,6,Senegal
private,goudomp,0.7686468219362497,0.06120251317635479,0.8749999999999999,0.05387665901685473,ALL,0.46785266726924296,0.029524101078128355,2015,6,Senegal
public,goudomp,0.7406060799509298,0.05624888966949245,0.8353434492607223,0.04830502019509839,ALL,0.5392746595265404,0.02260381872759592,2015,6,Senegal
private,guediawaye,0.5301366203792587,0.05197267675930062,0.6871183353680715,0.021824737196614822,ALL,0.46676961092096636,0.01285193255723876,2015,6,Senegal
public,guediawaye,0.7931557368902824,0.04678323817559066,0.7992016782869721,0.040417547350077306,ALL,0.523742118056111,0.03439166576549405,2015,6,Senegal
private,guinguineo,0.6296296296296295,0,0.75,0,ALL,0.22967032967032963,0.05655373978827368,2015,6,Senegal
public,guinguineo,0.677011695092313,0.030754529949907187,0.6694566396311167,0.04875353729040225,ALL,0.538237237501837,0.03183873294906191,2015,6,Senegal
private,kaffrine,0.6481481481481481,0.04536092116265146,0.75,0.0680413817439772,ALL,0.3139194139194139,0.03420173655786413,2015,6,Senegal
public,kaffrine,0.7207629919607821,0.01901547962678636,0.817822084825838,0.0330977521071361,ALL,0.4070336107918641,0.02446672667959,2015,6,Senegal
public,kanel,0.6982332436489022,0.02687943457853036,0.7841713767923919,0.04744083091919824,ALL,0.29673917381638926,0.016204730975306666,2015,6,Senegal
private,kaolack,0.4634654339995744,0.0506580451478794,0.368501348870311,0.09197095164917203,ALL,0.38540192479392354,0.03345739663144243,2015,6,Senegal
public,kaolack,0.6929996572764308,0.013584725626947682,0.7828627084775535,0.02274188848812096,ALL,0.39908972272360776,0.01806705373198032,2015,6,Senegal
public,kebemer,0.7777169921613519,0.0267017875142821,0.8445600037803339,0.02806891983676872,ALL,0.4742704594221401,0.02709322183646141,2015,6,Senegal
private,kedougou,0.677751792640813,0.06344759041692974,0.8333333333333335,6.81767573665173e-17,ALL,0.42857142857142855,0,2015,6,Senegal
public,kedougou,0.7181145404558098,0.022232789562361018,0.8393299234183499,0.0316759782580161,ALL,0.3461491510142042,0.025872299305126512,2015,6,Senegal
private,kolda,0.5076085099174067,0.04943969093431784,0.5016733584782402,0.08663379396468494,ALL,0.29038491519603177,0.03258839928114814,2015,6,Senegal
public,kolda,0.7093299174655731,0.04653353681508288,0.8065842256897163,0.05414284833668991,ALL,0.3941066781979864,0.019667639318933533,2015,6,Senegal
private,koumpentoum,0.6666666666666667,0.05856069741052559,0.7916666666666666,0.09882117688026186,ALL,0.32820512820512826,0.03301605460447112,2015,6,Senegal
public,koumpentoum,0.7508132383374984,0.02222098322309473,0.7955060527537585,0.05075355279933778,ALL,0.517457580845462,0.040035504633955665,2015,6,Senegal
private,koungheul,0.7407407407407408,0,0.875,0.0340206908719886,ALL,0.25,0.08099238707340581,2015,6,Senegal
public,koungheul,0.6788837054909502,0.03022632425255222,0.7654175894952808,0.034517326647110595,ALL,0.37559589613844035,0.022033163590759238,2015,6,Senegal
public,linguere,0.810800547514688,0.018522057677646784,0.8785986612875215,0.027761319904126544,ALL,0.553447375331806,0.048288046773454094,2015,6,Senegal
private,louga,0.6405772646257166,0.08403319697774513,0.680329920785053,0.15904565081143068,ALL,0.4624434893484066,0.08132476287973561,2015,6,Senegal
public,louga,0.7473754659870471,0.016692574474372557,0.8405741311794883,0.022631861579268147,ALL,0.4982798009542151,0.023648215255817367,2015,6,Senegal
public,malem hodar,0.6806457977348964,0.03361715326004085,0.756310351089553,0.04434730531679252,ALL,0.3817957943082356,0.02467381666126042,2015,6,Senegal
public,matam,0.7242057794669594,0.019443711882186934,0.8171694578543507,0.031457215954902425,ALL,0.3459587907544986,0.01499010489120793,2015,6,Senegal
private,mbacke,0.6868686907327275,0.02077816317992258,0.6666666666666666,0,ALL,0.3184963777554092,0.012160455376729669,2015,6,Senegal
public,mbacke,0.706466039042324,0.017975532400620085,0.7901216734673776,0.02985329142881786,ALL,0.3821892831094388,0.013538216047147488,2015,6,Senegal
private,mbour,0.574044152390795,0.0714516080788921,0.5378378268793725,0.15856004176195404,ALL,0.35366480431958336,0.03262125717772261,2015,6,Senegal
public,mbour,0.6929866456268602,0.02526319182509133,0.7513345894248444,0.04157644537728688,ALL,0.3519857462972852,0.02028507682597853,2015,6,Senegal
public,medina yoroufoula,0.6647884088613637,0.03183271605861587,0.6593637696571706,0.09437756012126115,ALL,0.4069763554191085,0.029662587969982505,2015,6,Senegal
public,nioro du rip,0.6865919139792089,0.020860984259858793,0.7590941621840968,0.04381265743554188,ALL,0.4443431056533091,0.035012194363473186,2015,6,Senegal
private,oussouye,0.7928669341739518,0.032963896993043355,0.8564814757092718,0.033230701875100355,ALL,0.4340659340659341,0.04166981129702613,2015,6,Senegal
public,oussouye,0.7541541393727899,0.024085315289222767,0.8419707064767994,0.050820113553680005,ALL,0.5937381783407475,0.0249909924051869,2015,6,Senegal
private,pikine,0.6509120716690192,0.058928931311338584,0.7200619016418808,0.07401173769335494,ALL,0.6052476037780432,0.016003176954585523,2015,6,Senegal
public,pikine,0.7070357790429636,0.02166829722869751,0.7646376765481494,0.03158234726768086,ALL,0.5125136482511086,0.021393043366272613,2015,6,Senegal
public,podor,0.7058117914242628,0.014594391268327959,0.831665882166505,0.02212005460972539,ALL,0.34363388883714513,0.01632772737031922,2015,6,Senegal
public,ranerou,0.7136279139132241,0.026575439462263133,0.8180672948445881,0.040421605095926696,ALL,0.41292646354489343,0.04048013097803143,2015,6,Senegal
private,rufisque,0.6542646957344949,0.04117571169123565,0.55561888396536,0.08354233612842633,ALL,0.3655788544743994,0.023764635896722303,2015,6,Senegal
public,rufisque,0.7594511254818883,0.02273583941011388,0.7637393927387903,0.025534485334671134,ALL,0.46093762735501015,0.02002396501140809,2015,6,Senegal
private,saint louis,0.43678172652688124,0.06124237205737343,0.3770296082754556,0.13486593673884,ALL,0.3474358974358974,0.06736566489958794,2015,6,Senegal
public,saint louis,0.7549513841464087,0.02211422394475691,0.8655458163661195,0.02135045328869176,ALL,0.3569867295770922,0.023241622170870276,2015,6,Senegal
private,salemata,0.7037037037037037,0,0.8331684376320055,0.06454946969588335,ALL,0.3842490842490842,0.036174479454620274,2015,6,Senegal
public,salemata,0.719676908213121,0.017442551166121933,0.7947863899019281,0.03490840580868039,ALL,0.5394051443996267,0.04799338669448064,2015,6,Senegal
private,saraya,0.5680151613900783,0.09442817033506685,0.9166666666666666,0,ALL,0.2857142857142857,0,2015,6,Senegal
public,saraya,0.7143396705134677,0.029151942542615352,0.819715860941394,0.04945047624884961,ALL,0.5728935904735845,0.056056506570318104,2015,6,Senegal
public,sedhiou,0.7847133681556246,0.024497353507671044,0.8636105201811972,0.027456297305687313,ALL,0.5260927289070522,0.014541055893016597,2015,6,Senegal
private,tambacounda,0.5737442915422184,0.13176105329622012,0.4996702174681444,0.1317610532962201,ALL,0.2857142857142857,0.05357142857142856,2015,6,Senegal
public,tambacounda,0.7091644156055105,0.02338801758014641,0.8130133666669801,0.03263809992264783,ALL,0.46131312977150835,0.023907024815086882,2015,6,Senegal
private,thies,0.5528160523727293,0.061445999124938956,0.5781694454013004,0.09758914171967598,ALL,0.360115419121942,0.025882310737656736,2015,6,Senegal
public,thies,0.6934829301660269,0.017601853787648523,0.7913434023578103,0.024511191878283444,ALL,0.4456402261339353,0.024702490243160822,2015,6,Senegal
private,tivaoune,0.8673195777233677,0.013305640487657552,0.9651976167890894,0.029937691097229546,ALL,0.42670081350020406,0.025153563964572002,2015,6,Senegal
public,tivaoune,0.7161689952344914,0.024583619763741925,0.7227512042095507,0.03141895253740084,ALL,0.48821776986151827,0.022186055669768653,2015,6,Senegal
private,velingara,0.5185185185185185,0.19801253002895608,0.5,0.2545875386086578,ALL,0.5069597069597069,0.08409643760151654,2015,6,Senegal
public,velingara,0.6834592438855379,0.022541069470539434,0.8289453289591068,0.034089697065528723,ALL,0.38060670481765835,0.028642915268817546,2015,6,Senegal
